BootsName,BootsMaterial,BootsBrand,BootsType,BootsPosition
Phantom GT2,Flyknit,Nike,,Midfield
Phantom GX,Gripknit,Nike,Control,Midfield
Phantom GX,Gripknit,Nike,Control,Midfield
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Phantom GX DF,Gripknit,Nike,Control,Midfield
Tiempo Legend VIII,K Leather / Flyknit,Nike,Heritage,Defence
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Phantom GT DF,,Nike,Control,
Phantom GT2,Flyknit,Nike,,Midfield
Phantom GX,Gripknit,Nike,Control,Midfield
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Tiempo Legend VIII,K Leather / Flyknit,Nike,Heritage,Defence
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Tiempo Legend VIII,K Leather / Flyknit,Nike,Heritage,Defence
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Mercurial Superfly 8,Flyknit,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Magista Opus II,Kangalite,Nike,Control,Midfield
Mercurial Superfly 8,Flyknit,Nike,Speed,Attack
Tiempo Legend VIII,K Leather / Flyknit,Nike,Heritage,Defence
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Phantom GX,Gripknit,Nike,Control,Midfield
Phantom GX,Gripknit,Nike,Control,Midfield
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Mercurial Vapor 14 iD,Flyknit,Nike,Speed,Attack
Mercurial Superfly VII,Flyknit,Nike,Speed,Attack
Mercurial Superfly 8,Flyknit,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Phantom GT DF,,Nike,Control,
Mercurial Vapor XI,Synthetic,Nike,Speed,Attack
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Mercurial Vapor X,Synthetic,Nike,Speed,Attack
Phantom GX,Gripknit,Nike,Control,Midfield
Hypervenom Phantom III DF,Synthetic / Flyknit,Nike,Agility,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Phantom GX,Gripknit,Nike,Control,Midfield
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Phantom VNM,Flyknit,Nike,Striking,Attack
Mercurial Vapor XIII,Flyknit,Nike,Speed,Attack
Phantom GT,,Nike,Control,Midfield
Phantom GT2,Flyknit,Nike,,Midfield
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Phantom VNM,Flyknit,Nike,Striking,Attack
Mercurial Vapor XIII,Flyknit,Nike,Speed,Attack
Magista Opus II,Kangalite,Nike,Control,Midfield
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Phantom GX,Gripknit,Nike,Control,Midfield
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Phantom GX DF,Gripknit,Nike,Control,Midfield
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Mercurial Vapor XIII,Flyknit,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Mercurial Superfly VII,Flyknit,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Phantom GX,Gripknit,Nike,Control,Midfield
Phantom GX,Gripknit,Nike,Control,Midfield
Mercurial Superfly VI,Flyknit,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Phantom GT2,Flyknit,Nike,,Midfield
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Phantom GT DF,,Nike,Control,
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Mercurial Vapor XIII,Flyknit,Nike,Speed,Attack
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Mercurial Vapor XIII,Flyknit,Nike,Speed,Attack
Phantom VNM,Flyknit,Nike,Striking,Attack
Mercurial Vapor XIII,Flyknit,Nike,Speed,Attack
Mercurial Vapor Next Nature,,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Phantom GT2 DF,Flyknit,Nike,,Midfield
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Phantom GT2,Flyknit,Nike,,Midfield
Tiempo Legend VIII,K Leather / Flyknit,Nike,Heritage,Defence
Phantom GT DF,,Nike,Control,
Hypervenom,Synthetic,Nike,Agility,Attack
Phantom VNM,Flyknit,Nike,Striking,Attack
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Phantom GX,Gripknit,Nike,Control,Midfield
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Phantom GX,Gripknit,Nike,Control,Midfield
Phantom GX,Gripknit,Nike,Control,Midfield
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Hypervenom Phantom III DF,Synthetic / Flyknit,Nike,Agility,Attack
Mercurial Superfly VI,Flyknit,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Mercurial Vapor XIII Tech Craft,Leather,Nike,Speed,Attack
Phantom GX,Gripknit,Nike,Control,Midfield
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Phantom GX,Gripknit,Nike,Control,Midfield
Phantom GT2,Flyknit,Nike,,Midfield
Mercurial Vapor XIII,Flyknit,Nike,Speed,Attack
Mercurial Superfly VI,Flyknit,Nike,Speed,Attack
Mercurial Superfly VII,Flyknit,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Phantom GX,Gripknit,Nike,Control,Midfield
Hypervenom Phantom III,Synthetic,Nike,Agility,Attack
Phantom GX,Gripknit,Nike,Control,Midfield
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Hypervenom,Synthetic,Nike,Agility,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Phantom VNM,Flyknit,Nike,Striking,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Phantom GX,Gripknit,Nike,Control,Midfield
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Phantom GT DF,,Nike,Control,
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Phantom GX,Gripknit,Nike,Control,Midfield
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Phantom GX,Gripknit,Nike,Control,Midfield
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Mercurial Superfly 8,Flyknit,Nike,Speed,Attack
Phantom GX DF,Gripknit,Nike,Control,Midfield
Mercurial Vapor XIII Tech Craft,Leather,Nike,Speed,Attack
Mercurial Superfly 8,Flyknit,Nike,Speed,Attack
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Mercurial Superfly VII,Flyknit,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Phantom GX,Gripknit,Nike,Control,Midfield
Phantom GT,,Nike,Control,Midfield
Phantom GX,Gripknit,Nike,Control,Midfield
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Mercurial Vapor XIII,Flyknit,Nike,Speed,Attack
Magista Obra II,Flyknit / Synthetic,Nike,Control,Midfield
Tiempo Legend VIII,K Leather / Flyknit,Nike,Heritage,Defence
Tiempo Legend VII,K Leather / Flyknit,Nike,Heritage,Defence
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Mercurial Vapor XIII,Flyknit,Nike,Speed,Attack
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Phantom VNM,Flyknit,Nike,Striking,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Phantom GX,Gripknit,Nike,Control,Midfield
Mercurial Superfly 8,Flyknit,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Phantom GX,Gripknit,Nike,Control,Midfield
Phantom GT,,Nike,Control,Midfield
Phantom GT,,Nike,Control,Midfield
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Mercurial Superfly VII,Flyknit,Nike,Speed,Attack
Magista Opus II,Kangalite,Nike,Control,Midfield
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Tiempo Legend VI,K Leather,Nike,Heritage,Defence
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Phantom GT2,Flyknit,Nike,,Midfield
Phantom GT,,Nike,Control,Midfield
Mercurial Vapor XIII,Flyknit,Nike,Speed,Attack
Phantom VSN II Elite,Flyknit,Nike,Control,Midfield
Phantom GX,Gripknit,Nike,Control,Midfield
Tiempo Legend VII,K Leather / Flyknit,Nike,Heritage,Defence
Mercurial Vapor XIII,Flyknit,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Mercurial Vapor XIII,Flyknit,Nike,Speed,Attack
Phantom GX,Gripknit,Nike,Control,Midfield
Mercurial Vapor X,Synthetic,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Phantom GT,,Nike,Control,Midfield
Phantom Ultra Venom,Flyknit,Nike,Agility,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Phantom GT DF,,Nike,Control,
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Phantom GX,Gripknit,Nike,Control,Midfield
Phantom GT2,Flyknit,Nike,,Midfield
Mercurial Vapor XIII,Flyknit,Nike,Speed,Attack
Tiempo Legend VIII,K Leather / Flyknit,Nike,Heritage,Defence
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Tiempo Legend VII,K Leather / Flyknit,Nike,Heritage,Defence
Tiempo Legend VII,K Leather / Flyknit,Nike,Heritage,Defence
Phantom GX,Gripknit,Nike,Control,Midfield
Mercurial Vapor XIII,Flyknit,Nike,Speed,Attack
Mercurial Vapor XII,Flyknit,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Phantom GX,Gripknit,Nike,Control,Midfield
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Mercurial Vapor XII,Flyknit,Nike,Speed,Attack
Phantom GX,Gripknit,Nike,Control,Midfield
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Tiempo Legend VIII,K Leather / Flyknit,Nike,Heritage,Defence
Phantom GT,,Nike,Control,Midfield
Phantom VNM,Flyknit,Nike,Striking,Attack
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Phantom GX,Gripknit,Nike,Control,Midfield
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Phantom GT2,Flyknit,Nike,,Midfield
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Mercurial Superfly 8,Flyknit,Nike,Speed,Attack
Phantom GX,Gripknit,Nike,Control,Midfield
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Magista Opus,Kangalite,Nike,Control,Midfield
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Phantom GT2,Flyknit,Nike,,Midfield
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Mercurial Vapor XI,Synthetic,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Phantom GX,Gripknit,Nike,Control,Midfield
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Phantom GX,Gripknit,Nike,Control,Midfield
Phantom VSN Elite,Synthetic,Nike,Control,Midfield
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Phantom GX,Gripknit,Nike,Control,Midfield
Phantom VNM,Flyknit,Nike,Striking,Attack
Mercurial Superfly VII,Flyknit,Nike,Speed,Attack
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Magista Obra II,Flyknit / Synthetic,Nike,Control,Midfield
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Phantom GT2 DF,Flyknit,Nike,,Midfield
Phantom GX,Gripknit,Nike,Control,Midfield
Phantom GX DF,Gripknit,Nike,Control,Midfield
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Phantom VNM,Flyknit,Nike,Striking,Attack
Mercurial Vapor XIII,Flyknit,Nike,Speed,Attack
Phantom GT,,Nike,Control,Midfield
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Mercurial Superfly 8,Flyknit,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Mercurial Vapor XI,Synthetic,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Mercurial Superfly VII,Flyknit,Nike,Speed,Attack
Tiempo Legend VII,K Leather / Flyknit,Nike,Heritage,Defence
Phantom GX,Gripknit,Nike,Control,Midfield
Mercurial Vapor XIII,Flyknit,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Mercurial Superfly VII,Flyknit,Nike,Speed,Attack
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Mercurial Superfly 8,Flyknit,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Phantom GX,Gripknit,Nike,Control,Midfield
Phantom GT,,Nike,Control,Midfield
Mercurial Vapor XIII,Flyknit,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Phantom GX,Gripknit,Nike,Control,Midfield
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Phantom VNM,Flyknit,Nike,Striking,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Mercurial Vapor XI,Synthetic,Nike,Speed,Attack
Magista Obra II,Flyknit / Synthetic,Nike,Control,Midfield
Phantom GX,Gripknit,Nike,Control,Midfield
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Phantom GX,Gripknit,Nike,Control,Midfield
Phantom GX,Gripknit,Nike,Control,Midfield
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Magista Opus II,Kangalite,Nike,Control,Midfield
Mercurial Superfly VII,Flyknit,Nike,Speed,Attack
Mercurial Vapor XII,Flyknit,Nike,Speed,Attack
Mercurial Vapor XI,Synthetic,Nike,Speed,Attack
Mercurial Superfly 8,Flyknit,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Phantom VNM,Flyknit,Nike,Striking,Attack
Phantom GT DF,,Nike,Control,
Phantom GX,Gripknit,Nike,Control,Midfield
Phantom GT DF,,Nike,Control,
Phantom VNM,Flyknit,Nike,Striking,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Phantom GT2 DF,Flyknit,Nike,,Midfield
Mercurial Vapor XIII,Flyknit,Nike,Speed,Attack
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Magista Opus II,Kangalite,Nike,Control,Midfield
Magista Opus II,Kangalite,Nike,Control,Midfield
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Hypervenom Phantom II,Synthetic / Flyknit,Nike,Agility,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Mercurial Superfly 8,Flyknit,Nike,Speed,Attack
Mercurial Vapor XII,Flyknit,Nike,Speed,Attack
Phantom VNM,Flyknit,Nike,Striking,Attack
Phantom GX,Gripknit,Nike,Control,Midfield
Phantom GX,Gripknit,Nike,Control,Midfield
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Mercurial Vapor X,Synthetic,Nike,Speed,Attack
Phantom VNM,Flyknit,Nike,Striking,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Mercurial Superfly VI,Flyknit,Nike,Speed,Attack
Magista Opus II,Kangalite,Nike,Control,Midfield
Mercurial Vapor Next Nature,,Nike,Speed,Attack
Phantom VNM,Flyknit,Nike,Striking,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Phantom GX DF,Gripknit,Nike,Control,Midfield
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Tiempo Legend VIII,K Leather / Flyknit,Nike,Heritage,Defence
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Phantom GT,,Nike,Control,Midfield
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Phantom GT2,Flyknit,Nike,,Midfield
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Phantom GT2,Flyknit,Nike,,Midfield
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Phantom GT,,Nike,Control,Midfield
Mercurial Vapor XIII,Flyknit,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Mercurial Vapor XIII,Flyknit,Nike,Speed,Attack
Phantom GX,Gripknit,Nike,Control,Midfield
Phantom GX,Gripknit,Nike,Control,Midfield
Tiempo Legend VIII,K Leather / Flyknit,Nike,Heritage,Defence
Phantom GT2,Flyknit,Nike,,Midfield
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Phantom VNM,Flyknit,Nike,Striking,Attack
Phantom GT,,Nike,Control,Midfield
Phantom VSN II Elite,Flyknit,Nike,Control,Midfield
Phantom GT,,Nike,Control,Midfield
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Mercurial Superfly VI,Flyknit,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Phantom GX DF,Gripknit,Nike,Control,Midfield
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Mercurial Superfly V,Flyknit,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Mercurial Vapor 14,Flyknit,Nike,Speed,Attack
Mercurial Superfly VII,Flyknit,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Mercurial Superfly 8,Flyknit,Nike,Speed,Attack
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Magista Obra II,Flyknit / Synthetic,Nike,Control,Midfield
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Magista Opus II,Kangalite,Nike,Control,Midfield
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Phantom GX,Gripknit,Nike,Control,Midfield
Zoom Mercurial Vapor 15,Vaporsite+,Nike,Speed,Attack
Tiempo Legend 9,Kangaroo Leather,Nike,Modern C,Defence
Magista Opus II,Kangalite,Nike,Control,Midfield
Phantom GT2 DF,Flyknit,Nike,,Midfield
Zoom Mercurial Superfly 9,Vaporsite+,Nike,Speed,Attack
Mercurial Vapor 14 iD,Flyknit,Nike,Speed,Attack
Mercurial Vapor XI,Synthetic,Nike,Speed,Attack
